000785	720980798296	1245	8
000786	721005798136	1245	8
000787	721030797896	1245	8
000788	721055797656	1245	8
000789	721080797416	1245	8
000790	721105797176	1245	8
000791	721130796936	1245	8
000792	721155796776	1245	8
000793	721180796536	1245	8
000794	721205796296	1245	8
000795	721230796056	1245	8
000796	721255795816	1245	8
000797	721280795576	1245	8
000798	721305795416	1245	8
000799	721330795176	1245	8
000800	721355794936	1245	8
000801	721380794696	1245	8
000802	721405794456	1245	8
000803	721430794216	1245	8
000804	721455793976	1245	8
000805	721480793816	1245	8
000806	721505793576	1245	8
000807	721530793336	1245	8
000808	721555793096	1245	8
000809	721580792856	1245	8
000810	721605792616	1245	8
000811	721630792376	1245	8
000812	721655792136	1245	8
000813	721680791896	1245	8
000814	721705791656	1245	8
000815	721730791496	1245	8
000816	721755791256	1245	8
000817	721780791016	1245	8
000818	721805790776	1245	8
000819	721830790536	1245	8
000820	721855790296	1245	8
000821	721880790056	1245	8
000822	721905789816	1245	8
000823	721930789576	1245	8
000824	721955789336	1245	8
000825	721980789096	1245	8
000826	722005788856	1245	8
000827	722030788616	1245	8
000828	722055788376	1245	8
000829	722080788136	1245	8
000830	722105787976	1245	8
000831	722130787736	1245	8
000832	722155787496	1245	8
000833	722180787256	1245	8
000834	722205787016	1245	8
000835	722230786776	1245	8
000836	722255786536	1245	8
000837	722280786296	1245	8
000838	722305786136	1245	8
000839	722330785896	1245	8
000840	722355785656	1245	8
000841	722380785416	1245	8
000842	722405785176	1245	8
000843	722430785016	1245	8
000844	722455784776	1245	8
000845	722480784536	1245	8
000846	722505784296	1245	8
000847	722530784056	1245	8
000848	722555783816	1245	8
000849	722580783576	1245	8
000850	722605783336	1245	8
000851	722630783096	1245	8
000852	722655782856	1245	8
000853	722680782616	1245	8
000854	722705782376	1245	8
000855	722730782136	1245	8
000856	722755781896	1245	8
000857	722780781656	1245	8
000858	722805781416	1245	8
000859	722830781176	1245	8
000860	722855780936	1245	8
000861	722880780696	1245	8
000862	722905780536	1245	8
000863	722930780296	1245	8
000864	722955780056	1245	8
000865	722980779816	1245	8
000866	723005779656	1245	8
000867	723030779416	1245	8
000868	723055779256	1245	8
000869	723080779016	1245	8
000870	723105778856	1245	8
000871	723130778616	1245	8
000872	723155778456	1245	8
000873	723180778296	1245	8
000874	723205778056	1245	8
000875	723230777896	1245	8
000876	723255777656	1245	8
000877	723280777496	1245	8
000878	723305777256	1245	8
000879	723330777096	1245	8
000880	723355776856	1245	8
000881	723380776696	1245	8
000882	723405776456	1245	8
000883	723430776296	1245	8
000884	723455776056	1245	8
000885	723480775816	1245	8
000886	723505775656	1245	8
000887	723530775416	1245	8
000888	723555775256	1245	8
000889	723580775016	1245	8
000890	723605774856	1245	8
000891	723630774616	1245	8
000892	723655774456	1245	8
000893	723680774216	1245	8
000894	723705774056	1245	8
000895	723730773816	1245	8
000896	723755773656	1245	8
000897	723780773416	1245	8
000898	723805773176	1245	8
000899	723830772936	1245	8
000900	723855772776	1245	8
000901	723880772536	1245	8
000902	723905772296	1245	8
000903	723930772056	1245	8
000904	723955771816	1245	8
000905	723980771576	1245	8
000906	724005771416	1245	8
000907	724030771176	1245	8
000908	724055771016	1245	8
000909	724080770776	1245	8
000910	724105770536	1245	8
000911	724130770376	1245	8
000912	724155770136	1245	8
000913	724180769896	1245	8
000914	724205769736	1245	8
000915	724230769496	1245	8
000916	724255769256	1245	8
000917	724280769096	1245	8
000918	724305768856	1245	8
000919	724330768696	1245	8
000920	724355768456	1245	8
000921	724380768216	1245	8
000922	724405768056	1245	8
000923	724430767816	1245	8
000924	724455767656	1245	8
000925	724480767416	1245	8
000926	724505767256	1245	8
000927	724530767016	1245	8
000928	724555766776	1245	8
000929	724580766616	1245	8
000930	724605766376	1245	8
000931	724630766216	1245	8
000932	724655765976	1245	8
000933	724680765816	1245	8
000934	724705765576	1245	8
000935	724730765416	1245	8
000936	724755765176	1245	8
000937	724780764936	1245	8
000938	724805764776	1245	8
000939	724830764536	1245	8
000940	724855764296	1245	8
000941	724880764136	1245	8
000942	724905763896	1245	8
000943	724930763736	1245	8
000944	724955763496	1245	8
000945	724980763336	1245	8
000946	725005763096	1245	8
000947	725030762936	1245	8
000948	725055762696	1245	8
000949	725080762456	1245	8
000950	725105762296	1245	8
000951	725130762056	1245	8
000952	725155761896	1245	8
000953	725180761656	1245	8
000954	725205761416	1245	8
000955	725230761256	1245	8
000956	725255761016	1245	8
000957	725280760776	1245	8
000958	725305760616	1245	8
000959	725330760376	1245	8
000960	725355760216	1245	8
000961	725380759976	1245	8
000962	725405759736	1245	8
000963	725430759576	1245	8
000964	725455759336	1245	8
000965	725480759096	1245	8
000966	725505758936	1245	8
000967	725530758696	1245	8
000968	725555758456	1245	8
000969	725580758296	1245	8
000970	725605758056	1245	8
000971	725630757816	1245	8
000972	725655757656	1245	8
000973	725680757416	1245	8
000974	725705757176	1245	8
000975	725730757016	1245	8
000976	725755756776	1245	8
000977	725780756536	1245	8
000978	725805756376	1245	8
000979	725830756136	1245	8
000980	725855755896	1245	8
000981	725880755736	1245	8
000982	725905755496	1245	8
000983	725930755256	1245	8
000984	725955755096	1245	8
000985	725980754856	1245	8
000986	726005754616	1245	8
000987	726030754376	1245	8
000988	726055754216	1245	8
000989	726080753976	1245	8
000990	726105753736	1245	8
000991	726130753576	1245	8
000992	726155753336	1245	8
000993	726180753096	1245	8
000994	726205752856	1245	8
000995	726230752696	1245	8
000996	726255752456	1245	8
000997	726280752216	1245	8
000998	726305751976	1245	8
000999	726330751816	1245	8
001000	726355751576	1245	8
001001	726380751336	1245	8
001002	726405751096	1245	8
001003	726430750936	1245	8
001004	726455750696	1245	8
001005	726480750456	1245	8
001006	726505750216	1245	8
001007	726530750056	1245	8
001008	726555749816	1245	8
001009	726580749576	1245	8
001010	726605749336	1245	8
001011	726630749096	1245	8
001012	726655748936	1245	8
001013	726680748696	1245	8
001014	726705748456	1245	8
001015	726730748216	1245	8
001016	726755747976	1245	8
001017	726780747816	1245	8
001018	726805747576	1245	8
001019	726830747336	1245	8
001020	726855747096	1245	8
001021	726880746856	1245	8
001022	726905746696	1245	8
001023	726930746456	1245	8
001024	726955746216	1245	8
001025	726980745976	1245	8
001026	727005745736	1245	8
001027	727030745576	1245	8
001028	727055745336	1245	8
001029	727080745096	1245	8
001030	727105744856	1245	8
001031	727130744616	1245	8
001032	727155744376	1245	8
001033	727180744216	1245	8
001034	727205743976	1245	8
001035	727230743816	1245	8
001036	727255743576	1245	8
001037	727280743336	1245	8
001038	727305743176	1245	8
001039	727330742936	1245	8
001040	727355742696	1245	8
001041	727380742536	1245	8
001042	727405742296	1245	8
001043	727430742136	1245	8
001044	727455741896	1245	8
001045	727480741736	1245	8
001046	727505741496	1245	8
001047	727530741336	1245	8
001048	727555741096	1245	8
001049	727580740856	1245	8
001050	727605740696	1245	8
001051	727630740456	1245	8
001052	727655740296	1245	8
001053	727680740136	1245	8
001054	727705739896	1245	8
001055	727730739656	1245	8
001056	727755739496	1245	8
001057	727780739336	1245	8
001058	727805739096	1245	8
001059	727830738856	1245	8
001060	727855738616	1245	8
001061	727880738456	1245	8
001062	727905738216	1245	8
001063	727930737976	1245	8
001064	727955737736	1245	8
001065	727980737576	1245	8
001066	728005737336	1245	8
001067	728030737096	1245	8
001068	728055736856	1245	8
001069	728080736616	1245	8
001070	728105736376	1245	8
001071	728130736136	1245	8
001072	728155735896	1245	8
001073	728180735656	1245	8
001074	728205735416	1245	8
001075	728230735176	1245	8
001076	728255734936	1245	8
